local_time (IST),state,city,station_name,id,latitude,longitude,AT (degC),RH (%),PM2_5 (ug/m3),PM10 (ug/m3),CO2 (PPM)
15/04/2025 19:00,Uttar Pradesh,Varanasi,Varanasi - Siddhgiri Baag,20723,25.310864,82.994804,31.29,46.34,35.29,114.49,416.2
15/04/2025 20:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,30.5,45.64,39.17,322.14,400.0
15/04/2025 20:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,32.1,49.81,46.24,71.48,410.0
15/04/2025 20:00,Uttar Pradesh,Varanasi,Varanasi - Siddhgiri Baag,20723,25.310864,82.994804,31.61,50.78,43.12,342.59,409.77
15/04/2025 21:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,31.59,51.0,50.93,297.84,400.0
15/04/2025 21:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,30.0,49.84,42.15,74.96,409.93
15/04/2025 21:00,Uttar Pradesh,Varanasi,Varanasi - Siddhgiri Baag,20723,25.310864,82.994804,30.83,54.07,43.97,281.74,410.0
15/04/2025 22:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,31.25,51.25,57.17,266.41,400.0
15/04/2025 22:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,28.56,49.7,41.43,78.89,410.0
15/04/2025 22:00,Uttar Pradesh,Varanasi,Varanasi - Lohta Bazar,20722,25.30653681,82.95087512,,11.51,11.32,58.95,515.0
15/04/2025 22:00,Uttar Pradesh,Varanasi,Varanasi - Siddhgiri Baag,20723,25.310864,82.994804,30.01,54.32,52.21,252.02,410.0
15/04/2025 23:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,31.48,50.03,43.47,183.55,423.8
15/04/2025 23:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,28.73,51.72,34.01,66.58,416.03
15/04/2025 23:00,Uttar Pradesh,Varanasi,Varanasi - Lohta Bazar,20722,25.30653681,82.95087512,,11.82,9.72,49.05,515.0
15/04/2025 23:00,Uttar Pradesh,Varanasi,Varanasi - Siddhgiri Baag,20723,25.310864,82.994804,30.13,56.67,50.04,185.63,414.89
16/04/2025 00:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,29.57,51.55,33.57,119.09,400.0
16/04/2025 00:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,29.44,56.07,42.63,68.83,410.42
16/04/2025 00:00,Uttar Pradesh,Varanasi,Varanasi - Lohta Bazar,20722,25.30653681,82.95087512,,12.57,9.36,37.01,
16/04/2025 00:00,Uttar Pradesh,Varanasi,Varanasi - Siddhgiri Baag,20723,25.310864,82.994804,29.65,60.46,46.84,137.41,410.0
16/04/2025 01:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,28.6,52.35,38.56,100.23,400.04
16/04/2025 01:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,28.83,58.21,43.8,60.12,413.27
16/04/2025 01:00,Uttar Pradesh,Varanasi,Varanasi - Lohta Bazar,20722,25.30653681,82.95087512,,13.12,9.23,38.88,
16/04/2025 01:00,Uttar Pradesh,Varanasi,Varanasi - Siddhgiri Baag,20723,25.310864,82.994804,29.19,63.24,42.23,109.27,409.29
16/04/2025 02:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,28.28,56.04,38.25,131.41,400.31
16/04/2025 02:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,27.91,60.72,38.42,52.75,410.58
16/04/2025 02:00,Uttar Pradesh,Varanasi,Varanasi - Lohta Bazar,20722,25.30653681,82.95087512,,13.57,8.0,37.34,
16/04/2025 02:00,Uttar Pradesh,Varanasi,Varanasi - Siddhgiri Baag,20723,25.310864,82.994804,27.59,65.42,33.32,128.87,410.0
16/04/2025 03:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,27.55,58.34,31.07,91.04,400.49
16/04/2025 03:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,27.09,62.91,37.6,48.94,410.0
16/04/2025 03:00,Uttar Pradesh,Varanasi,Varanasi - Lohta Bazar,20722,25.30653681,82.95087512,,14.03,7.47,36.56,
16/04/2025 03:00,Uttar Pradesh,Varanasi,Varanasi - Siddhgiri Baag,20723,25.310864,82.994804,26.99,68.37,31.12,89.82,414.37
16/04/2025 04:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,26.67,59.07,28.55,81.47,400.44
16/04/2025 04:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,25.8,63.28,33.18,39.45,411.75
16/04/2025 04:00,Uttar Pradesh,Varanasi,Varanasi - Lohta Bazar,20722,25.30653681,82.95087512,,14.56,6.89,33.01,
16/04/2025 04:00,Uttar Pradesh,Varanasi,Varanasi - Siddhgiri Baag,20723,25.310864,82.994804,26.87,72.08,29.21,85.94,410.7
16/04/2025 05:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,26.42,58.75,30.67,83.88,400.25
16/04/2025 05:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,25.84,65.8,30.56,39.02,414.92
16/04/2025 05:00,Uttar Pradesh,Varanasi,Varanasi - Lohta Bazar,20722,25.30653681,82.95087512,,13.47,6.77,33.81,
16/04/2025 05:00,Uttar Pradesh,Varanasi,Varanasi - Siddhgiri Baag,20723,25.310864,82.994804,26.61,71.98,25.89,75.74,411.33
16/04/2025 06:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,25.34,56.07,37.16,131.54,400.08
16/04/2025 06:00,Uttar Pradesh,Varanasi,Varanasi - Chandpur chauraha,20674,25.306425,82.950814,30.95,56.29,49.28,152.92,776.0
16/04/2025 06:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,25.75,65.24,34.96,52.35,410.03
16/04/2025 06:00,Uttar Pradesh,Varanasi,Varanasi - Lohta Bazar,20722,25.30653681,82.95087512,,13.79,7.91,31.12,
16/04/2025 06:00,Uttar Pradesh,Varanasi,Varanasi - Siddhgiri Baag,20723,25.310864,82.994804,26.54,69.53,37.21,140.85,464.23
16/04/2025 07:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,27.05,53.02,40.69,148.99,400.0
16/04/2025 07:00,Uttar Pradesh,Varanasi,Varanasi - Chandpur chauraha,20674,25.306425,82.950814,29.28,50.4,42.8,155.27,532.37
16/04/2025 07:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,26.82,62.55,41.88,55.45,410.81
16/04/2025 07:00,Uttar Pradesh,Varanasi,Varanasi - Lohta Bazar,20722,25.30653681,82.95087512,,19.44,15.56,57.74,
16/04/2025 07:00,Uttar Pradesh,Varanasi,Varanasi - Siddhgiri Baag,20723,25.310864,82.994804,24.68,58.35,34.64,136.42,416.9
16/04/2025 08:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,30.22,49.19,38.42,175.07,400.0
16/04/2025 08:00,Uttar Pradesh,Varanasi,Varanasi - Chandpur chauraha,20674,25.306425,82.950814,31.23,48.03,33.51,175.22,409.98
16/04/2025 08:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,28.74,57.23,42.52,62.44,410.0
16/04/2025 08:00,Uttar Pradesh,Varanasi,Varanasi - Lohta Bazar,20722,25.30653681,82.95087512,,22.98,16.44,74.97,515.0
16/04/2025 08:00,Uttar Pradesh,Varanasi,Varanasi - Siddhgiri Baag,20723,25.310864,82.994804,25.63,50.69,33.65,146.58,414.03
16/04/2025 09:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,32.51,41.97,27.46,149.95,400.0
16/04/2025 09:00,Uttar Pradesh,Varanasi,Varanasi - Chandpur chauraha,20674,25.306425,82.950814,32.52,40.71,26.2,149.98,414.01
16/04/2025 09:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,31.55,50.63,36.55,55.29,410.0
16/04/2025 09:00,Uttar Pradesh,Varanasi,Varanasi - Lohta Bazar,20722,25.30653681,82.95087512,,18.58,12.02,78.04,515.0
16/04/2025 09:00,Uttar Pradesh,Varanasi,Varanasi - Siddhgiri Baag,20723,25.310864,82.994804,29.96,50.38,28.78,149.04,411.75
16/04/2025 10:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,36.15,35.91,24.87,155.72,400.0
16/04/2025 10:00,Uttar Pradesh,Varanasi,Varanasi - Chandpur chauraha,20674,25.306425,82.950814,36.99,37.88,25.41,162.98,409.12
16/04/2025 10:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,33.5,43.6,30.9,52.74,410.03
16/04/2025 10:00,Uttar Pradesh,Varanasi,Varanasi - Lohta Bazar,20722,25.30653681,82.95087512,,17.38,11.34,230.28,515.0
16/04/2025 10:00,Uttar Pradesh,Varanasi,Varanasi - Siddhgiri Baag,20723,25.310864,82.994804,33.4,48.49,27.29,161.82,410.0
16/04/2025 11:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,39.53,32.57,23.77,132.97,420.45
16/04/2025 11:00,Uttar Pradesh,Varanasi,Varanasi - Chandpur chauraha,20674,25.306425,82.950814,39.35,32.41,25.58,139.24,409.02
16/04/2025 11:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,30.99,34.94,20.59,43.05,418.92
16/04/2025 11:00,Uttar Pradesh,Varanasi,Varanasi - Lohta Bazar,20722,25.30653681,82.95087512,,16.03,12.04,60.98,515.0
16/04/2025 11:00,Uttar Pradesh,Varanasi,Varanasi - Siddhgiri Baag,20723,25.310864,82.994804,35.11,45.73,20.82,129.31,414.52
16/04/2025 12:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,39.42,28.33,23.47,112.22,440.6
16/04/2025 12:00,Uttar Pradesh,Varanasi,Varanasi - Chandpur chauraha,20674,25.306425,82.950814,41.84,29.51,24.22,121.22,408.41
16/04/2025 12:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,31.41,30.0,19.48,41.61,409.39
16/04/2025 12:00,Uttar Pradesh,Varanasi,Varanasi - Lohta Bazar,20722,25.30653681,82.95087512,,15.5,11.64,56.63,515.0
16/04/2025 12:00,Uttar Pradesh,Varanasi,Varanasi - Siddhgiri Baag,20723,25.310864,82.994804,36.9,42.29,23.2,120.15,409.39
16/04/2025 13:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,35.38,22.78,15.29,80.26,400.0
16/04/2025 13:00,Uttar Pradesh,Varanasi,Varanasi - Chandpur chauraha,20674,25.306425,82.950814,42.03,25.19,17.87,102.34,407.76
16/04/2025 13:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,31.41,24.76,17.66,36.93,409.0
16/04/2025 13:00,Uttar Pradesh,Varanasi,Varanasi - Lohta Bazar,20722,25.30653681,82.95087512,,14.88,10.49,41.52,472.2
16/04/2025 13:00,Uttar Pradesh,Varanasi,Varanasi - Siddhgiri Baag,20723,25.310864,82.994804,38.14,35.68,20.84,99.31,413.42
16/04/2025 14:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,37.52,22.4,16.45,116.41,400.0
16/04/2025 14:00,Uttar Pradesh,Varanasi,Varanasi - Chandpur chauraha,20674,25.306425,82.950814,42.52,24.34,19.04,138.56,407.23
16/04/2025 14:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,37.4,25.64,17.86,33.48,419.2
16/04/2025 14:00,Uttar Pradesh,Varanasi,Varanasi - Lohta Bazar,20722,25.30653681,82.95087512,,12.82,9.42,38.35,
16/04/2025 14:00,Uttar Pradesh,Varanasi,Varanasi - Siddhgiri Baag,20723,25.310864,82.994804,40.64,33.83,20.17,143.12,409.0
16/04/2025 15:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,36.82,22.44,13.92,120.09,400.0
16/04/2025 15:00,Uttar Pradesh,Varanasi,Varanasi - Chandpur chauraha,20674,25.306425,82.950814,43.81,23.87,18.93,147.05,407.0
16/04/2025 15:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,38.76,26.32,16.95,30.15,409.74
16/04/2025 15:00,Uttar Pradesh,Varanasi,Varanasi - Lohta Bazar,20722,25.30653681,82.95087512,,13.38,10.01,38.6,407.0
16/04/2025 15:00,Uttar Pradesh,Varanasi,Varanasi - Siddhgiri Baag,20723,25.310864,82.994804,36.84,30.31,15.43,117.77,412.57
16/04/2025 16:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,32.79,20.83,13.82,123.23,400.0
16/04/2025 16:00,Uttar Pradesh,Varanasi,Varanasi - Chandpur chauraha,20674,25.306425,82.950814,42.29,24.54,18.64,164.77,407.27
16/04/2025 16:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,40.67,26.44,18.89,29.81,410.48
16/04/2025 16:00,Uttar Pradesh,Varanasi,Varanasi - Lohta Bazar,20722,25.30653681,82.95087512,,13.56,9.96,47.11,407.0
16/04/2025 16:00,Uttar Pradesh,Varanasi,Varanasi - Siddhgiri Baag,20723,25.310864,82.994804,28.16,25.54,12.96,103.84,412.55
16/04/2025 17:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,32.03,23.49,15.53,145.57,400.0
16/04/2025 17:00,Uttar Pradesh,Varanasi,Varanasi - Chandpur chauraha,20674,25.306425,82.950814,38.61,27.95,21.78,185.04,408.0
16/04/2025 17:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,36.39,28.51,18.73,36.24,410.22
16/04/2025 17:00,Uttar Pradesh,Varanasi,Varanasi - Siddhgiri Baag,20723,25.310864,82.994804,33.98,36.58,20.91,177.03,415.34
16/04/2025 18:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,32.2,26.08,16.72,80.19,400.0
16/04/2025 18:00,Uttar Pradesh,Varanasi,Varanasi - Chandpur chauraha,20674,25.306425,82.950814,36.46,31.33,20.58,98.42,408.43
16/04/2025 18:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,34.9,35.68,22.85,43.55,416.5
16/04/2025 18:00,Uttar Pradesh,Varanasi,Varanasi - Siddhgiri Baag,20723,25.310864,82.994804,32.48,37.31,20.87,92.55,410.0
16/04/2025 19:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,28.15,25.71,24.44,81.55,400.0
16/04/2025 19:00,Uttar Pradesh,Varanasi,Varanasi - Chandpur chauraha,20674,25.306425,82.950814,35.99,37.04,36.97,120.36,411.22
16/04/2025 19:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,34.47,40.47,37.58,61.11,444.23
16/04/2025 19:00,Uttar Pradesh,Varanasi,Varanasi - Siddhgiri Baag,20723,25.310864,82.994804,32.8,41.21,25.04,93.33,427.16
16/04/2025 20:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,28.08,28.36,37.48,166.42,400.0
16/04/2025 20:00,Uttar Pradesh,Varanasi,Varanasi - Chandpur chauraha,20674,25.306425,82.950814,34.73,39.5,52.7,224.05,418.78
16/04/2025 20:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,31.33,40.13,72.33,153.03,473.77
16/04/2025 20:00,Uttar Pradesh,Varanasi,Varanasi - Siddhgiri Baag,20723,25.310864,82.994804,33.97,46.27,67.82,239.28,442.5
16/04/2025 21:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,31.94,34.6,44.88,129.34,400.34
16/04/2025 21:00,Uttar Pradesh,Varanasi,Varanasi - Chandpur chauraha,20674,25.306425,82.950814,33.09,41.42,50.88,141.86,442.29
16/04/2025 21:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,32.52,45.04,74.95,105.78,498.2
16/04/2025 21:00,Uttar Pradesh,Varanasi,Varanasi - Siddhgiri Baag,20723,25.310864,82.994804,33.58,46.63,72.1,166.72,448.31
16/04/2025 22:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,27.93,36.53,44.09,102.49,400.12
16/04/2025 22:00,Uttar Pradesh,Varanasi,Varanasi - Chandpur chauraha,20674,25.306425,82.950814,32.13,42.82,52.75,118.18,456.13
16/04/2025 22:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,31.2,43.39,53.66,72.66,477.49
16/04/2025 22:00,Uttar Pradesh,Varanasi,Varanasi - Siddhgiri Baag,20723,25.310864,82.994804,32.33,45.45,50.58,116.61,442.18
16/04/2025 23:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,26.79,37.11,46.11,182.28,400.97
16/04/2025 23:00,Uttar Pradesh,Varanasi,Varanasi - Chandpur chauraha,20674,25.306425,82.950814,30.3,42.86,49.33,213.33,421.82
16/04/2025 23:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,31.86,48.18,50.72,69.78,452.35
16/04/2025 23:00,Uttar Pradesh,Varanasi,Varanasi - Siddhgiri Baag,20723,25.310864,82.994804,26.37,40.61,45.24,183.64,414.58
17/04/2025 00:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,25.47,36.98,28.75,173.51,401.33
17/04/2025 00:00,Uttar Pradesh,Varanasi,Varanasi - Chandpur chauraha,20674,25.306425,82.950814,30.2,47.65,37.92,227.94,422.63
17/04/2025 00:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,30.0,49.66,45.08,59.24,450.67
17/04/2025 00:00,Uttar Pradesh,Varanasi,Varanasi - Siddhgiri Baag,20723,25.310864,82.994804,26.39,43.81,40.65,195.9,412.41
17/04/2025 01:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,23.19,36.77,27.5,123.42,401.47
17/04/2025 01:00,Uttar Pradesh,Varanasi,Varanasi - Chandpur chauraha,20674,25.306425,82.950814,30.67,52.09,45.75,188.2,417.26
17/04/2025 01:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,28.96,51.57,44.33,53.03,454.75
17/04/2025 01:00,Uttar Pradesh,Varanasi,Varanasi - Siddhgiri Baag,20723,25.310864,82.994804,25.08,43.51,38.73,143.93,410.88
17/04/2025 02:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,27.78,46.43,33.21,144.42,401.35
17/04/2025 02:00,Uttar Pradesh,Varanasi,Varanasi - Chandpur chauraha,20674,25.306425,82.950814,30.16,54.5,39.31,170.18,435.06
17/04/2025 02:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,29.65,56.02,45.8,51.3,453.72
17/04/2025 02:00,Uttar Pradesh,Varanasi,Varanasi - Siddhgiri Baag,20723,25.310864,82.994804,28.2,51.67,36.14,146.34,423.61
17/04/2025 03:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,26.53,48.96,31.29,105.61,401.5
17/04/2025 03:00,Uttar Pradesh,Varanasi,Varanasi - Chandpur chauraha,20674,25.306425,82.950814,29.52,57.14,38.23,122.0,426.69
17/04/2025 03:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,27.89,57.1,41.97,57.36,448.81
17/04/2025 03:00,Uttar Pradesh,Varanasi,Varanasi - Siddhgiri Baag,20723,25.310864,82.994804,28.91,58.0,40.38,122.53,416.24
17/04/2025 04:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,24.67,47.02,28.18,81.22,401.65
17/04/2025 04:00,Uttar Pradesh,Varanasi,Varanasi - Chandpur chauraha,20674,25.306425,82.950814,28.89,57.7,43.97,111.86,419.31
17/04/2025 04:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,28.92,61.86,45.15,60.48,454.91
17/04/2025 04:00,Uttar Pradesh,Varanasi,Varanasi - Siddhgiri Baag,20723,25.310864,82.994804,28.89,61.3,34.61,94.97,424.11
17/04/2025 05:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,24.92,47.92,29.46,79.95,401.89
17/04/2025 05:00,Uttar Pradesh,Varanasi,Varanasi - Chandpur chauraha,20674,25.306425,82.950814,22.86,46.66,31.66,80.06,449.54
17/04/2025 05:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,28.56,63.33,48.81,59.41,469.93
17/04/2025 05:00,Uttar Pradesh,Varanasi,Varanasi - Siddhgiri Baag,20723,25.310864,82.994804,28.09,60.23,30.9,91.05,427.66
17/04/2025 06:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,27.16,50.01,25.94,67.17,401.9
17/04/2025 06:00,Uttar Pradesh,Varanasi,Varanasi - Chandpur chauraha,20674,25.306425,82.950814,23.27,48.4,36.11,73.4,452.84
17/04/2025 06:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,26.47,59.34,46.12,50.17,468.9
17/04/2025 06:00,Uttar Pradesh,Varanasi,Varanasi - Siddhgiri Baag,20723,25.310864,82.994804,28.85,60.57,30.43,76.49,432.02
17/04/2025 07:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,26.07,44.78,28.09,86.33,400.38
17/04/2025 07:00,Uttar Pradesh,Varanasi,Varanasi - Chandpur chauraha,20674,25.306425,82.950814,22.91,41.37,29.3,82.19,445.18
17/04/2025 07:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,29.31,61.84,46.14,62.16,467.54
17/04/2025 07:00,Uttar Pradesh,Varanasi,Varanasi - Siddhgiri Baag,20723,25.310864,82.994804,29.5,58.69,29.51,98.11,427.52
17/04/2025 08:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,28.08,37.95,35.24,133.87,400.09
17/04/2025 08:00,Uttar Pradesh,Varanasi,Varanasi - Chandpur chauraha,20674,25.306425,82.950814,28.64,39.35,29.15,133.54,417.67
17/04/2025 08:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,30.59,54.66,36.31,82.72,437.29
17/04/2025 08:00,Uttar Pradesh,Varanasi,Varanasi - Siddhgiri Baag,20723,25.310864,82.994804,29.15,50.87,24.5,129.82,438.21
17/04/2025 09:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,31.71,32.22,31.17,127.69,400.05
17/04/2025 09:00,Uttar Pradesh,Varanasi,Varanasi - Chandpur chauraha,20674,25.306425,82.950814,29.59,30.03,27.79,117.09,409.13
17/04/2025 09:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,33.07,45.39,33.89,83.35,409.19
17/04/2025 09:00,Uttar Pradesh,Varanasi,Varanasi - Siddhgiri Baag,20723,25.310864,82.994804,30.12,44.32,25.41,127.28,473.4
17/04/2025 10:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,30.58,22.44,26.62,93.26,400.0
17/04/2025 10:00,Uttar Pradesh,Varanasi,Varanasi - Chandpur chauraha,20674,25.306425,82.950814,29.0,21.02,23.63,87.79,408.93
17/04/2025 10:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,37.18,34.55,32.85,69.4,409.0
17/04/2025 10:00,Uttar Pradesh,Varanasi,Varanasi - Lohta Bazar,20722,25.30653681,82.95087512,,9.61,9.23,67.85,515.0
17/04/2025 11:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,33.87,18.34,19.83,72.74,400.0
17/04/2025 11:00,Uttar Pradesh,Varanasi,Varanasi - Chandpur chauraha,20674,25.306425,82.950814,40.34,23.23,24.1,91.42,408.08
17/04/2025 11:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,38.43,28.12,28.71,55.68,408.69
17/04/2025 11:00,Uttar Pradesh,Varanasi,Varanasi - Lohta Bazar,20722,25.30653681,82.95087512,,10.12,10.76,59.28,
17/04/2025 12:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,34.7,17.45,16.57,65.7,400.0
17/04/2025 12:00,Uttar Pradesh,Varanasi,Varanasi - Chandpur chauraha,20674,25.306425,82.950814,33.16,16.78,14.94,67.98,407.95
17/04/2025 12:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,40.71,25.18,25.89,42.99,408.0
17/04/2025 12:00,Uttar Pradesh,Varanasi,Varanasi - Lohta Bazar,20722,25.30653681,82.95087512,,8.26,7.88,58.12,515.0
17/04/2025 13:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,34.95,15.59,18.48,68.21,400.0
17/04/2025 13:00,Uttar Pradesh,Varanasi,Varanasi - Chandpur chauraha,20674,25.306425,82.950814,35.35,14.38,16.92,68.02,407.33
17/04/2025 13:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,41.36,23.54,27.92,41.6,408.01
17/04/2025 14:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,38.22,15.66,21.33,74.49,400.0
17/04/2025 14:00,Uttar Pradesh,Varanasi,Varanasi - Chandpur chauraha,20674,25.306425,82.950814,37.01,15.16,21.3,73.13,407.89
17/04/2025 14:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,41.1,21.2,23.72,37.31,408.01
17/04/2025 15:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,34.29,15.84,18.72,80.85,400.0
17/04/2025 15:00,Uttar Pradesh,Varanasi,Varanasi - Chandpur chauraha,20674,25.306425,82.950814,38.09,17.28,21.35,91.54,407.93
